Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Val,1.06 [1.00-1.11],1.000,,Valine
Total-BCAA,1.05 [0.99-1.10],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-TG%,1.02 [0.96-1.07],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.01 [0.96-1.06],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
PUFA/MUFA,1.01 [0.95-1.06],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
VLDL-C,0.99 [0.94-1.04],1.000,,VLDL Cholesterol
Remnant-C,0.98 [0.93-1.03],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.97 [0.92-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Non-HDL-C,0.97 [0.92-1.02],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.96 [0.91-1.01],1.000,,Total-Cholesterol
