Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.12 [0.94-1.33],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.06 [0.89-1.26],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.06 [0.90-1.25],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-CE%,1.06 [0.89-1.25],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-C%,1.00 [0.85-1.18],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,1.00 [0.85-1.18],1.000,,VLDL Cholesterol
M-LDL-FC%,0.95 [0.80-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.93 [0.78-1.10],1.000,,Total-Cholesterol
HDL-CE,0.92 [0.77-1.11],1.000,,Cholesteryl Esters in HDL
LDL-CE,0.92 [0.78-1.08],1.000,,Cholesteryl Esters in LDL
