Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,2.15 [1.72-2.70],8.707e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,2.05 [1.74-2.42],2.527e-12,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.05 [1.77-2.37],1.121e-16,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.97 [1.73-2.25],4.954e-19,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.97 [1.68-2.30],8.558e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.91 [1.68-2.17],5.409e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
Glu-lactate,1.89 [1.69-2.11],4.387e-23,***,Glucose-lactate
M-LDL-TG%,1.83 [1.62-2.08],9.870e-16,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.81 [1.58-2.08],5.353e-12,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Glu,1.76 [1.55-1.99],6.436e-13,***,Glucose
S-LDL-TG%,1.63 [1.43-1.86],1.326e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
Sc-ala,1.61 [1.42-1.84],9.369e-08,***,Spectrometer-corrected alanine
MUFA%,1.61 [1.39-1.87],1.351e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,1.54 [1.34-1.77],2.091e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.53 [1.35-1.72],1.860e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.50 [1.32-1.72],5.768e-04,***,Phospholipids to Total-Lipids in IDL percentage
Ala,1.49 [1.31-1.71],7.404e-04,***,Alanine
M-HDL-PL%,1.45 [1.27-1.66],0.018,*,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-CE%,0.75 [0.68-0.83],0.010,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XS-VLDL-FC%,0.74 [0.66-0.82],0.012,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
