Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-BCAA,1.12 [1.04-1.19],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,1.11 [1.04-1.18],1.000,,Isoleucine
Tyr,1.09 [1.02-1.16],1.000,,Tyrosine
Leu,1.08 [1.01-1.16],1.000,,Leucine
M-LDL-PL%,1.02 [0.95-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.99 [0.92-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-FC,0.98 [0.92-1.05],1.000,,Free Cholesterol in LDL
Unsaturation,0.97 [0.90-1.04],1.000,,Degree of Unsaturation
Albumin,0.95 [0.89-1.02],1.000,,Albumin
HDL-FC,0.91 [0.84-0.98],1.000,,Free Cholesterol in HDL
