Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.20 [1.16-1.25],6.796e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.19 [1.15-1.23],1.648e-16,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.17 [1.13-1.22],2.860e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.17 [1.13-1.22],3.244e-12,***,Triglycerides to Total-Lipids in IDL percentage
GlycA,1.14 [1.10-1.19],4.222e-06,***,Glycoprotein Acetyls
IDL-PL%,1.14 [1.10-1.18],3.922e-07,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.14 [1.09-1.18],1.300e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-PL%,1.14 [1.09-1.18],2.922e-05,***,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-TG%,1.13 [1.09-1.17],4.268e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.12 [1.08-1.17],0.004,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,1.11 [1.07-1.15],0.042,*,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-C%,0.90 [0.87-0.94],0.020,*,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-P,0.90 [0.87-0.94],0.036,*,Concentration of Medium VLDL Particles
M-VLDL-PL,0.90 [0.87-0.94],0.026,*,Phospholipids in Medium VLDL
L-LDL-FC%,0.90 [0.87-0.93],0.004,**,Free Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-FC,0.90 [0.87-0.94],0.028,*,Free Cholesterol in Small HDL
XL-HDL-C%,0.90 [0.87-0.94],0.031,*,Cholesterol to Total-Lipids in Very Large HDL percentage
Total-PL,0.90 [0.87-0.93],0.013,*,Total-Phospholipids in Lipoprotein Particles
S-VLDL-FC,0.90 [0.87-0.93],0.007,**,Free Cholesterol in Small VLDL
S-LDL-P,0.90 [0.86-0.93],0.005,**,Concentration of Small LDL Particles
XS-VLDL-C%,0.90 [0.87-0.93],7.223e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-L,0.90 [0.86-0.93],0.005,**,Total-Lipids in Small HDL
LA%,0.90 [0.86-0.93],0.003,**,Linoleic Acid to Total-Fatty Acids percentage
IDL-PL,0.90 [0.86-0.93],0.004,**,Phospholipids in IDL
M-VLDL-FC,0.90 [0.86-0.93],0.003,**,Free Cholesterol in Medium VLDL
HDL-P,0.90 [0.86-0.93],0.026,*,Concentration of HDL Particles
IDL-P,0.89 [0.86-0.93],0.001,**,Concentration of IDL Particles
XS-VLDL-CE%,0.89 [0.86-0.93],1.247e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Total-L,0.89 [0.86-0.92],2.441e-04,***,Total-Lipids in Lipoprotein Particles
PUFA%,0.89 [0.86-0.93],2.661e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Remnant-C,0.89 [0.86-0.92],7.597e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
ApoB,0.89 [0.85-0.92],4.883e-05,***,Apolipoprotein B
S-VLDL-FC%,0.89 [0.86-0.92],2.599e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-P,0.89 [0.85-0.92],7.293e-05,***,Concentration of Large LDL Particles
M-LDL-P,0.88 [0.85-0.92],6.350e-05,***,Concentration of Medium LDL Particles
S-LDL-PL,0.88 [0.85-0.92],2.835e-05,***,Phospholipids in Small LDL
PUFA/MUFA,0.88 [0.85-0.92],2.660e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LDL-P,0.88 [0.85-0.92],4.337e-05,***,Concentration of LDL Particles
LA,0.88 [0.85-0.92],1.184e-05,***,Linoleic Acid
IDL-L,0.88 [0.85-0.92],1.299e-05,***,Total-Lipids in IDL
S-VLDL-PL%,0.88 [0.85-0.92],1.614e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
Total-P,0.88 [0.85-0.92],2.748e-04,***,Total-Concentration of Lipoprotein Particles
S-HDL-CE%,0.88 [0.85-0.91],1.346e-06,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-VLDL-C,0.88 [0.85-0.91],1.103e-05,***,Cholesterol in Medium VLDL
Omega-3%,0.88 [0.85-0.92],3.406e-05,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-FC,0.88 [0.85-0.91],8.810e-06,***,Free Cholesterol in IDL
XL-HDL-CE%,0.88 [0.85-0.91],4.818e-08,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-LDL-CE%,0.88 [0.85-0.91],1.970e-07,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-C%,0.88 [0.85-0.91],3.903e-07,***,Cholesterol to Total-Lipids in Small HDL percentage
Omega-6,0.88 [0.84-0.91],2.410e-06,***,Omega-6 Fatty Acids
M-VLDL-CE,0.88 [0.84-0.91],1.550e-06,***,Cholesteryl Esters in Medium VLDL
S-LDL-L,0.87 [0.84-0.91],4.643e-07,***,Total-Lipids in Small LDL
Total-FC,0.87 [0.84-0.91],3.059e-07,***,Total-Free Cholesterol
S-LDL-CE,0.87 [0.84-0.91],3.309e-07,***,Cholesteryl Esters in Small LDL
Omega-3,0.87 [0.84-0.91],3.475e-06,***,Omega-3 Fatty Acids
DHA,0.87 [0.84-0.91],6.449e-06,***,Docosahexaenoic Acid
IDL-C,0.87 [0.84-0.90],6.804e-08,***,Cholesterol in IDL
Non-HDL-C,0.87 [0.84-0.90],1.082e-08,***,Total-Cholesterol Minus HDL-C
M-LDL-CE,0.87 [0.84-0.90],4.084e-08,***,Cholesteryl Esters in Medium LDL
