Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.14 [0.98-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA%,1.10 [0.93-1.29],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
SFA,1.01 [0.85-1.19],1.000,,Saturated Fatty Acids
Omega-6/Omega-3,1.00 [0.85-1.18],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA%,1.00 [0.84-1.20],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.91 [0.77-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.89 [0.76-1.04],1.000,,Apolipoprotein B
LDL-C,0.88 [0.76-1.03],1.000,,LDL Cholesterol
Clinical LDL-C,0.87 [0.75-1.02],1.000,,Clinical LDL Cholesterol
ApoB/ApoA1,0.85 [0.73-1.00],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
