Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.21 [1.13-1.30],0.030,*,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.20 [1.12-1.29],0.043,*,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.06 [0.98-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Gln,1.03 [0.96-1.11],1.000,,Glutamine
Ala,1.01 [0.94-1.09],1.000,,Alanine
M-LDL-FC%,0.95 [0.88-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.85 [0.79-0.90],0.276,,Cholesterol to Total-Lipids in Small LDL percentage
Val,0.85 [0.78-0.92],1.000,,Valine
L-LDL-C%,0.83 [0.78-0.89],0.065,,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-C%,0.83 [0.78-0.89],0.005,**,Cholesterol to Total-Lipids in Medium LDL percentage
