Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.04 [1.01-1.08],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Phe,1.01 [0.98-1.05],1.000,,Phenylalanine
Total-BCAA,1.01 [0.97-1.04],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,1.01 [0.97-1.04],1.000,,Isoleucine
Leu,1.00 [0.97-1.04],1.000,,Leucine
VLDL-C,0.98 [0.95-1.02],1.000,,VLDL Cholesterol
M-LDL-FC%,0.97 [0.94-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.97 [0.94-1.01],1.000,,Cholesteryl Esters in HDL
Remnant-C,0.97 [0.94-1.00],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.96 [0.93-0.99],1.000,,Total-Cholesterol
