Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.38 [1.16-1.64],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.19 [0.97-1.45],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Tyr,1.06 [0.88-1.27],1.000,,Tyrosine
Omega-3%,1.02 [0.85-1.23],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Ile,1.01 [0.84-1.22],1.000,,Isoleucine
M-LDL-FC%,0.81 [0.68-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.80 [0.67-0.96],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-C,0.80 [0.67-0.96],1.000,,LDL Cholesterol
Non-HDL-C,0.80 [0.66-0.95],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.79 [0.66-0.95],1.000,,Total-Cholesterol
