Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.29 [1.20-1.39],2.830e-06,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-TG%,1.29 [1.20-1.39],2.387e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.28 [1.19-1.38],1.459e-05,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.27 [1.17-1.37],4.768e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.26 [1.17-1.35],7.122e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.25 [1.15-1.35],0.022,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,1.24 [1.15-1.34],0.019,*,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-C%,0.83 [0.77-0.89],0.036,*,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-CE%,0.83 [0.77-0.89],0.036,*,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-FC%,0.82 [0.77-0.88],0.025,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.82 [0.77-0.88],0.014,*,Phospholipids to Total-Lipids in Medium VLDL percentage
IDL-CE%,0.82 [0.77-0.88],0.004,**,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.81 [0.76-0.87],5.904e-04,***,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-C,0.81 [0.75-0.88],0.023,*,Cholesterol in Small VLDL
XS-VLDL-FC,0.81 [0.75-0.88],0.035,*,Free Cholesterol in Very Small VLDL
VLDL-C,0.81 [0.75-0.87],0.009,**,VLDL Cholesterol
M-VLDL-L,0.81 [0.75-0.87],0.011,*,Total-Lipids in Medium VLDL
S-VLDL-PL,0.81 [0.75-0.87],0.014,*,Phospholipids in Small VLDL
XS-VLDL-CE%,0.80 [0.75-0.86],1.565e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.80 [0.74-0.86],1.115e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
VLDL-CE,0.80 [0.74-0.86],0.001,**,Cholesteryl Esters in VLDL
M-LDL-C%,0.80 [0.75-0.85],1.241e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
LA,0.80 [0.74-0.86],4.127e-04,***,Linoleic Acid
Total-PL,0.79 [0.73-0.86],7.470e-04,***,Total-Phospholipids in Lipoprotein Particles
M-HDL-FC%,0.79 [0.73-0.86],0.002,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-P,0.79 [0.73-0.86],0.001,**,Concentration of Medium VLDL Particles
S-VLDL-FC%,0.79 [0.74-0.85],4.352e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
Omega-6,0.79 [0.73-0.85],2.310e-04,***,Omega-6 Fatty Acids
M-VLDL-PL,0.79 [0.73-0.85],3.714e-04,***,Phospholipids in Medium VLDL
XS-VLDL-C,0.79 [0.73-0.85],2.510e-04,***,Cholesterol in Very Small VLDL
Total-L,0.79 [0.73-0.84],3.224e-05,***,Total-Lipids in Lipoprotein Particles
S-VLDL-PL%,0.78 [0.73-0.84],3.218e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC,0.78 [0.73-0.85],1.734e-04,***,Free Cholesterol in Small VLDL
SM,0.78 [0.72-0.84],1.041e-04,***,Sphingomyelins
M-LDL-CE,0.78 [0.72-0.84],2.144e-05,***,Cholesteryl Esters in Medium LDL
M-LDL-PL,0.78 [0.72-0.84],2.337e-05,***,Phospholipids in Medium LDL
M-LDL-L,0.78 [0.72-0.84],1.002e-05,***,Total-Lipids in Medium LDL
XS-VLDL-CE,0.78 [0.72-0.84],5.176e-05,***,Cholesteryl Esters in Very Small VLDL
DHA%,0.78 [0.72-0.84],5.607e-05,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-VLDL-FC,0.77 [0.72-0.84],2.850e-05,***,Free Cholesterol in Medium VLDL
IDL-P,0.77 [0.72-0.84],1.434e-05,***,Concentration of IDL Particles
M-LDL-P,0.77 [0.71-0.84],2.440e-05,***,Concentration of Medium LDL Particles
M-LDL-C,0.77 [0.71-0.83],2.461e-06,***,Cholesterol in Medium LDL
S-LDL-CE,0.77 [0.71-0.83],8.456e-06,***,Cholesteryl Esters in Small LDL
S-LDL-P,0.77 [0.71-0.83],1.104e-05,***,Concentration of Small LDL Particles
Remnant-C,0.77 [0.71-0.83],4.663e-07,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
ApoB,0.77 [0.71-0.83],6.814e-07,***,Apolipoprotein B
LDL-L,0.77 [0.71-0.82],1.179e-07,***,Total-Lipids in LDL
S-LDL-L,0.76 [0.71-0.82],8.380e-07,***,Total-Lipids in Small LDL
LDL-PL,0.76 [0.71-0.82],2.202e-07,***,Phospholipids in LDL
Non-HDL-C,0.76 [0.71-0.82],2.948e-08,***,Total-Cholesterol Minus HDL-C
S-LDL-C,0.76 [0.71-0.82],5.866e-07,***,Cholesterol in Small LDL
LDL-CE,0.76 [0.71-0.82],8.835e-08,***,Cholesteryl Esters in LDL
Clinical LDL-C,0.76 [0.71-0.82],9.590e-09,***,Clinical LDL Cholesterol
L-LDL-L,0.76 [0.71-0.82],4.710e-08,***,Total-Lipids in Large LDL
L-LDL-PL,0.76 [0.70-0.82],1.530e-07,***,Phospholipids in Large LDL
LDL-C,0.76 [0.70-0.82],2.227e-08,***,LDL Cholesterol
LDL-P,0.76 [0.70-0.82],7.593e-07,***,Concentration of LDL Particles
M-LDL-FC,0.76 [0.70-0.82],1.920e-07,***,Free Cholesterol in Medium LDL
L-LDL-P,0.76 [0.70-0.82],7.086e-07,***,Concentration of Large LDL Particles
IDL-L,0.76 [0.70-0.81],4.945e-08,***,Total-Lipids in IDL
M-VLDL-C,0.76 [0.70-0.82],1.852e-07,***,Cholesterol in Medium VLDL
S-LDL-FC,0.76 [0.70-0.81],5.990e-08,***,Free Cholesterol in Small LDL
S-LDL-PL,0.75 [0.70-0.81],1.246e-07,***,Phospholipids in Small LDL
L-LDL-C%,0.75 [0.70-0.81],4.765e-10,***,Cholesterol to Total-Lipids in Large LDL percentage
Total-C,0.75 [0.70-0.81],8.013e-09,***,Total-Cholesterol
L-LDL-CE,0.75 [0.70-0.81],2.534e-08,***,Cholesteryl Esters in Large LDL
Total-CE,0.75 [0.70-0.81],1.028e-08,***,Total-Esterified Cholesterol
Total-FC,0.75 [0.70-0.81],2.015e-08,***,Total-Free Cholesterol
IDL-PL,0.75 [0.70-0.81],1.425e-07,***,Phospholipids in IDL
L-LDL-C,0.75 [0.70-0.81],8.714e-09,***,Cholesterol in Large LDL
M-VLDL-CE,0.75 [0.69-0.81],5.701e-08,***,Cholesteryl Esters in Medium VLDL
IDL-CE,0.75 [0.70-0.81],1.493e-08,***,Cholesteryl Esters in IDL
IDL-C,0.75 [0.70-0.81],1.007e-08,***,Cholesterol in IDL
IDL-FC,0.75 [0.69-0.81],4.209e-08,***,Free Cholesterol in IDL
LDL-FC,0.75 [0.69-0.81],8.602e-09,***,Free Cholesterol in LDL
PUFA,0.75 [0.69-0.81],2.106e-08,***,Polyunsaturated Fatty Acids
L-LDL-FC,0.74 [0.69-0.80],6.023e-09,***,Free Cholesterol in Large LDL
Unsaturation,0.74 [0.69-0.80],1.027e-08,***,Degree of Unsaturation
Omega-3%,0.74 [0.68-0.80],1.752e-09,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.70 [0.64-0.76],8.594e-12,***,Omega-3 Fatty Acids
DHA,0.69 [0.63-0.75],3.949e-12,***,Docosahexaenoic Acid
