Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.22 [1.09-1.35],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Phe,1.14 [1.02-1.27],1.000,,Phenylalanine
Tyr,1.03 [0.92-1.15],1.000,,Tyrosine
Ile,1.02 [0.92-1.14],1.000,,Isoleucine
M-LDL-CE%,1.00 [0.90-1.13],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-C,0.99 [0.88-1.10],1.000,,VLDL Cholesterol
LDL-CE,0.88 [0.79-0.98],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.87 [0.78-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,0.87 [0.78-0.97],1.000,,Total-Esterified Cholesterol
HDL-CE,0.85 [0.74-0.97],1.000,,Cholesteryl Esters in HDL
