Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.21 [1.08-1.37],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.12 [1.00-1.26],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.10 [0.97-1.24],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-CE%,1.02 [0.91-1.15],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gly,1.00 [0.88-1.14],1.000,,Glycine
Omega-6/Omega-3,0.99 [0.88-1.12],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Total-CE,0.91 [0.81-1.03],1.000,,Total-Esterified Cholesterol
DHA%,0.91 [0.81-1.02],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.91 [0.80-1.03],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,0.89 [0.80-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
