Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
TG/PG,1.02 [0.97-1.08],1.000,,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-PL,1.02 [0.96-1.07],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.01 [0.96-1.07],1.000,,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,1.01 [0.96-1.07],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
M-LDL-PL%,1.00 [0.95-1.05],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,0.98 [0.93-1.03],1.000,,VLDL Cholesterol
M-LDL-FC%,0.96 [0.91-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.96 [0.91-1.01],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.96 [0.91-1.01],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.95 [0.90-1.00],1.000,,Total-Cholesterol
