Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,1.07 [0.94-1.22],1.000,,Cholesteryl Esters in HDL
HDL-C,1.07 [0.94-1.22],1.000,,HDL Cholesterol
Omega-6/Omega-3,1.05 [0.93-1.18],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
ApoA1,1.05 [0.92-1.19],1.000,,Apolipoprotein A1
M-LDL-PL%,1.00 [0.89-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.00 [0.89-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gly,1.00 [0.88-1.13],1.000,,Glycine
Gln,0.99 [0.88-1.11],1.000,,Glutamine
His,0.96 [0.86-1.08],1.000,,Histidine
Ile,0.91 [0.81-1.03],1.000,,Isoleucine
