Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.10 [0.93-1.31],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-TG%,1.09 [0.92-1.30],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB,1.08 [0.91-1.29],1.000,,Apolipoprotein B
His,1.05 [0.88-1.24],1.000,,Histidine
Clinical LDL-C,1.04 [0.88-1.24],1.000,,Clinical LDL Cholesterol
M-LDL-FC%,0.94 [0.79-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3%,0.93 [0.78-1.11],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LA%,0.88 [0.73-1.05],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,0.87 [0.73-1.04],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.84 [0.71-1.01],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
