Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.14 [0.98-1.33],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
His,1.09 [0.93-1.27],1.000,,Histidine
ApoB,1.08 [0.93-1.26],1.000,,Apolipoprotein B
Phe,1.05 [0.90-1.22],1.000,,Phenylalanine
M-LDL-TG%,1.03 [0.88-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA%,0.97 [0.83-1.13],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.95 [0.81-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3,0.94 [0.80-1.11],1.000,,Omega-3 Fatty Acids
DHA,0.94 [0.79-1.10],1.000,,Docosahexaenoic Acid
Omega-3%,0.90 [0.77-1.06],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
