Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.26 [1.08-1.46],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.23 [1.07-1.41],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.21 [1.04-1.41],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-CE%,1.03 [0.89-1.19],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Ala,1.02 [0.89-1.18],1.000,,Alanine
VLDL-CE,0.98 [0.85-1.13],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.83 [0.72-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.82 [0.71-0.95],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.81 [0.69-0.95],1.000,,Cholesteryl Esters in HDL
Total-CE,0.81 [0.70-0.93],1.000,,Total-Esterified Cholesterol
