Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.18 [1.09-1.29],1.000,,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.09 [1.00-1.18],1.000,,Phospholipids to Total-Lipids in IDL percentage
TG/PG,1.07 [0.97-1.17],1.000,,Triglycerides to Phosphoglycerides ratio
M-LDL-PL%,1.06 [0.97-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-TG,1.02 [0.93-1.12],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
M-LDL-FC%,0.92 [0.84-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.86 [0.79-0.94],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.86 [0.79-0.93],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.86 [0.79-0.93],1.000,,LDL Cholesterol
S-LDL-C%,0.82 [0.76-0.89],0.418,,Cholesterol to Total-Lipids in Small LDL percentage
