Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.37 [1.16-1.60],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.29 [1.07-1.55],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,1.12 [0.94-1.33],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.11 [0.93-1.33],1.000,,Monounsaturated Fatty Acids
Tyr,1.01 [0.85-1.20],1.000,,Tyrosine
Remnant-C,0.89 [0.75-1.06],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.85 [0.72-1.01],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.84 [0.70-0.99],1.000,,Total-Cholesterol
LDL-C,0.82 [0.69-0.98],1.000,,LDL Cholesterol
M-LDL-FC%,0.79 [0.67-0.93],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
