Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.20 [1.11-1.29],0.327,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.07 [1.00-1.15],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Val,1.04 [0.97-1.11],1.000,,Valine
Total-BCAA,1.03 [0.96-1.10],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,1.02 [0.95-1.09],1.000,,Leucine
LDL-CE,0.97 [0.90-1.03],1.000,,Cholesteryl Esters in LDL
Total-CE,0.93 [0.86-0.99],1.000,,Total-Esterified Cholesterol
DHA%,0.91 [0.84-0.98],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.89 [0.83-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.88 [0.81-0.95],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
