Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.02 [0.99-1.04],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Phe,1.01 [0.99-1.04],1.000,,Phenylalanine
Tyr,1.01 [0.99-1.03],1.000,,Tyrosine
Ala,1.00 [0.98-1.03],1.000,,Alanine
Ile,1.00 [0.98-1.03],1.000,,Isoleucine
PUFA,0.92 [0.90-0.94],2.879e-06,***,Polyunsaturated Fatty Acids
Omega-6,0.92 [0.90-0.94],5.161e-07,***,Omega-6 Fatty Acids
M-VLDL-FC,0.92 [0.90-0.94],2.714e-07,***,Free Cholesterol in Medium VLDL
M-VLDL-CE,0.92 [0.90-0.94],1.883e-07,***,Cholesteryl Esters in Medium VLDL
M-VLDL-C,0.92 [0.90-0.94],3.050e-08,***,Cholesterol in Medium VLDL
ApoB,0.92 [0.90-0.94],1.264e-08,***,Apolipoprotein B
S-LDL-CE,0.91 [0.89-0.94],5.072e-09,***,Cholesteryl Esters in Small LDL
Remnant-C,0.91 [0.89-0.93],7.225e-10,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-C,0.91 [0.89-0.93],1.297e-09,***,Cholesterol in Small LDL
M-LDL-CE,0.91 [0.89-0.93],1.210e-09,***,Cholesteryl Esters in Medium LDL
M-LDL-L,0.91 [0.89-0.93],7.375e-10,***,Total-Lipids in Medium LDL
M-LDL-FC,0.91 [0.89-0.93],8.939e-10,***,Free Cholesterol in Medium LDL
LDL-PL,0.91 [0.89-0.93],2.603e-10,***,Phospholipids in LDL
M-LDL-C,0.91 [0.89-0.93],2.287e-10,***,Cholesterol in Medium LDL
L-LDL-L,0.91 [0.89-0.93],1.379e-10,***,Total-Lipids in Large LDL
L-LDL-CE,0.91 [0.89-0.93],2.156e-10,***,Cholesteryl Esters in Large LDL
LDL-FC,0.91 [0.89-0.93],2.065e-10,***,Free Cholesterol in LDL
L-LDL-PL,0.91 [0.89-0.93],2.423e-10,***,Phospholipids in Large LDL
L-LDL-FC,0.91 [0.89-0.93],3.957e-10,***,Free Cholesterol in Large LDL
LDL-L,0.91 [0.89-0.93],6.102e-11,***,Total-Lipids in LDL
Total-FC,0.91 [0.89-0.93],1.876e-10,***,Total-Free Cholesterol
LDL-CE,0.91 [0.89-0.93],5.465e-11,***,Cholesteryl Esters in LDL
L-LDL-C,0.91 [0.89-0.93],7.048e-11,***,Cholesterol in Large LDL
Non-HDL-C,0.91 [0.89-0.93],1.443e-11,***,Total-Cholesterol Minus HDL-C
LDL-C,0.91 [0.89-0.93],1.894e-11,***,LDL Cholesterol
Total-CE,0.91 [0.89-0.93],4.705e-11,***,Total-Esterified Cholesterol
Total-C,0.91 [0.89-0.93],2.863e-11,***,Total-Cholesterol
Clinical LDL-C,0.91 [0.89-0.93],4.565e-12,***,Clinical LDL Cholesterol
