Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.04 [1.01-1.07],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-PL%,1.01 [0.98-1.05],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-TG%,1.01 [0.98-1.04],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.01 [0.98-1.04],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,1.01 [0.98-1.04],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
Total-CE,0.93 [0.90-0.95],0.075,,Total-Esterified Cholesterol
Omega-6,0.92 [0.90-0.95],0.034,*,Omega-6 Fatty Acids
LA,0.92 [0.89-0.95],0.005,**,Linoleic Acid
PUFA,0.92 [0.89-0.95],0.007,**,Polyunsaturated Fatty Acids
Albumin,0.90 [0.87-0.92],3.582e-08,***,Albumin
