Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.11 [0.92-1.34],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.02 [0.85-1.24],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,1.02 [0.84-1.25],1.000,,Valine
Phe,1.02 [0.84-1.23],1.000,,Phenylalanine
Ile,1.01 [0.83-1.22],1.000,,Isoleucine
Total-CE,0.96 [0.79-1.16],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,0.95 [0.78-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,0.95 [0.78-1.15],1.000,,Linoleic Acid to Total-Fatty Acids percentage
DHA%,0.90 [0.74-1.09],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.88 [0.72-1.08],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
