Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.30 [1.17-1.44],0.163,,Glycoprotein Acetyls
L-LDL-TG%,1.26 [1.14-1.39],0.978,,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,1.24 [1.12-1.37],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.23 [1.12-1.36],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.18 [1.06-1.32],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-CE,0.92 [0.84-1.02],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.87 [0.79-0.96],1.000,,Cholesteryl Esters in LDL
Total-CE,0.85 [0.77-0.94],1.000,,Total-Esterified Cholesterol
HDL-CE,0.83 [0.74-0.93],1.000,,Cholesteryl Esters in HDL
L-LDL-C%,0.80 [0.73-0.88],0.635,,Cholesterol to Total-Lipids in Large LDL percentage
