Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.18 [1.16-1.21],3.199e-38,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.17 [1.14-1.20],3.941e-34,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.10 [1.07-1.13],1.849e-08,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.09 [1.06-1.12],1.730e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.07 [1.04-1.10],0.024,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.07 [1.04-1.09],0.023,*,Phospholipids to Total-Lipids in IDL percentage
L-LDL-FC%,0.94 [0.91-0.96],0.043,*,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-CE%,0.93 [0.91-0.96],0.002,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
LA%,0.93 [0.91-0.95],0.005,**,Linoleic Acid to Total-Fatty Acids percentage
S-VLDL-PL%,0.93 [0.90-0.95],7.149e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
Total-FA,0.93 [0.90-0.95],1.420e-04,***,Total-Fatty Acids
S-VLDL-FC%,0.93 [0.90-0.95],1.459e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
VLDL-P,0.92 [0.90-0.95],1.318e-04,***,Concentration of VLDL Particles
L-VLDL-CE,0.92 [0.90-0.95],5.492e-05,***,Cholesteryl Esters in Large VLDL
XS-VLDL-C%,0.92 [0.90-0.94],1.248e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.92 [0.90-0.94],3.075e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
VLDL-FC,0.92 [0.89-0.94],9.817e-07,***,Free Cholesterol in VLDL
S-LDL-CE%,0.92 [0.89-0.94],3.205e-07,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-VLDL-CE,0.92 [0.89-0.94],4.058e-07,***,Cholesteryl Esters in Small VLDL
IDL-C%,0.91 [0.88-0.93],5.385e-11,***,Cholesterol to Total-Lipids in IDL percentage
S-HDL-FC,0.91 [0.88-0.93],1.615e-09,***,Free Cholesterol in Small HDL
XS-VLDL-C,0.90 [0.88-0.93],7.440e-10,***,Cholesterol in Very Small VLDL
S-VLDL-C,0.90 [0.88-0.93],1.938e-10,***,Cholesterol in Small VLDL
IDL-CE%,0.90 [0.88-0.93],2.541e-11,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-PL,0.90 [0.88-0.93],1.613e-10,***,Phospholipids in Small VLDL
VLDL-C,0.90 [0.88-0.92],3.403e-11,***,VLDL Cholesterol
Omega-3,0.90 [0.88-0.93],5.879e-10,***,Omega-3 Fatty Acids
HDL-P,0.90 [0.88-0.93],2.426e-09,***,Concentration of HDL Particles
Albumin,0.90 [0.88-0.92],2.106e-12,***,Albumin
M-VLDL-L,0.90 [0.88-0.92],1.611e-12,***,Total-Lipids in Medium VLDL
Phosphoglyc,0.90 [0.87-0.92],1.489e-11,***,Phosphoglycerides
VLDL-CE,0.90 [0.88-0.92],2.698e-13,***,Cholesteryl Esters in VLDL
XS-VLDL-CE,0.90 [0.87-0.92],2.806e-12,***,Cholesteryl Esters in Very Small VLDL
DHA,0.89 [0.87-0.92],3.055e-12,***,Docosahexaenoic Acid
M-VLDL-P,0.89 [0.87-0.92],7.457e-14,***,Concentration of Medium VLDL Particles
SM,0.89 [0.87-0.91],2.438e-13,***,Sphingomyelins
M-VLDL-PL,0.89 [0.87-0.91],5.974e-15,***,Phospholipids in Medium VLDL
S-HDL-P,0.89 [0.87-0.91],3.265e-15,***,Concentration of Small HDL Particles
S-HDL-C,0.89 [0.87-0.91],1.323e-15,***,Cholesterol in Small HDL
S-HDL-CE,0.89 [0.87-0.91],8.863e-16,***,Cholesteryl Esters in Small HDL
PC,0.89 [0.87-0.91],5.959e-14,***,Phosphatidylcholines
S-VLDL-FC,0.89 [0.87-0.91],8.770e-16,***,Free Cholesterol in Small VLDL
L-LDL-CE%,0.89 [0.87-0.91],1.842e-18,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-LDL-P,0.89 [0.87-0.91],2.523e-16,***,Concentration of Small LDL Particles
Total-P,0.89 [0.86-0.91],2.001e-14,***,Total-Concentration of Lipoprotein Particles
Cholines,0.89 [0.86-0.91],1.570e-15,***,Total-Cholines
M-VLDL-FC,0.88 [0.86-0.91],1.489e-17,***,Free Cholesterol in Medium VLDL
Unsaturation,0.88 [0.86-0.91],8.530e-17,***,Degree of Unsaturation
S-LDL-PL,0.88 [0.86-0.90],4.291e-19,***,Phospholipids in Small LDL
IDL-P,0.88 [0.86-0.90],5.791e-19,***,Concentration of IDL Particles
M-LDL-P,0.88 [0.86-0.90],6.404e-19,***,Concentration of Medium LDL Particles
Total-PL,0.88 [0.86-0.90],2.611e-18,***,Total-Phospholipids in Lipoprotein Particles
L-LDL-P,0.88 [0.86-0.90],5.790e-20,***,Concentration of Large LDL Particles
LDL-P,0.88 [0.86-0.90],1.712e-20,***,Concentration of LDL Particles
ApoB,0.88 [0.85-0.90],1.024e-21,***,Apolipoprotein B
Total-L,0.88 [0.85-0.90],8.370e-22,***,Total-Lipids in Lipoprotein Particles
IDL-PL,0.88 [0.85-0.90],2.205e-20,***,Phospholipids in IDL
S-LDL-L,0.87 [0.85-0.89],2.206e-22,***,Total-Lipids in Small LDL
S-LDL-CE,0.87 [0.85-0.89],2.508e-22,***,Cholesteryl Esters in Small LDL
Remnant-C,0.87 [0.85-0.89],6.795e-24,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-C,0.87 [0.85-0.89],4.235e-23,***,Cholesterol in Medium VLDL
Omega-6,0.87 [0.85-0.89],6.313e-23,***,Omega-6 Fatty Acids
