Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.28 [1.17-1.42],0.127,,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.28 [1.16-1.41],0.389,,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.27 [1.15-1.40],0.656,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.25 [1.14-1.38],0.942,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG,1.06 [0.96-1.17],1.000,,Triglycerides in IDL
Total-C,0.81 [0.74-0.89],1.000,,Total-Cholesterol
S-LDL-C%,0.80 [0.73-0.87],0.302,,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C%,0.78 [0.72-0.86],0.034,*,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.77 [0.70-0.84],0.006,**,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.76 [0.70-0.83],0.001,**,Cholesteryl Esters to Total-Lipids in IDL percentage
