Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-FC%,1.01 [0.91-1.13],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,1.01 [0.90-1.14],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.01 [0.90-1.13],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,1.01 [0.90-1.13],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.00 [0.90-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.99 [0.88-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.98 [0.87-1.09],1.000,,VLDL Cholesterol
Remnant-C,0.97 [0.87-1.08],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-CE,0.96 [0.84-1.09],1.000,,Cholesteryl Esters in HDL
Total-C,0.95 [0.85-1.07],1.000,,Total-Cholesterol
