Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.15 [1.09-1.21],0.013,*,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,1.14 [1.09-1.21],0.084,,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.14 [1.08-1.20],0.684,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.13 [1.08-1.19],0.110,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.13 [1.07-1.19],0.675,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-C%,0.88 [0.84-0.92],0.037,*,Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.88 [0.84-0.93],0.286,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.87 [0.83-0.92],0.203,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-LDL-C%,0.87 [0.83-0.91],0.004,**,Cholesterol to Total-Lipids in Large LDL percentage
Unsaturation,0.86 [0.82-0.91],0.016,*,Degree of Unsaturation
