Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-BCAA,1.06 [0.93-1.21],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.05 [0.92-1.20],1.000,,Valine
ApoA1,1.04 [0.90-1.19],1.000,,Apolipoprotein A1
M-VLDL-C%,1.00 [0.88-1.14],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
ApoB,1.00 [0.88-1.14],1.000,,Apolipoprotein B
HDL-FC,0.99 [0.86-1.15],1.000,,Free Cholesterol in HDL
LDL-FC,0.99 [0.87-1.12],1.000,,Free Cholesterol in LDL
Omega-3,0.98 [0.86-1.12],1.000,,Omega-3 Fatty Acids
DHA,0.96 [0.84-1.10],1.000,,Docosahexaenoic Acid
M-LDL-FC%,0.94 [0.83-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
