Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,2.14 [1.80-2.53],8.884e-13,***,Glycoprotein Acetyls
XS-VLDL-TG%,1.99 [1.64-2.41],1.101e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.95 [1.63-2.33],4.850e-08,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.87 [1.52-2.29],7.729e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.86 [1.57-2.21],4.931e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.84 [1.53-2.22],5.118e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.79 [1.46-2.20],0.008,**,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.78 [1.50-2.10],4.293e-06,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.72 [1.41-2.10],0.018,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.62 [1.36-1.94],0.025,*,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-CE%,0.64 [0.56-0.73],1.022e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC%,0.63 [0.55-0.74],6.685e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-FC%,0.61 [0.51-0.72],0.002,**,Free Cholesterol to Total-Lipids in IDL percentage
S-VLDL-C%,0.60 [0.51-0.71],8.820e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
IDL-CE%,0.60 [0.51-0.70],2.069e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Cholines,0.59 [0.49-0.72],0.042,*,Total-Cholines
M-VLDL-C%,0.59 [0.50-0.69],4.367e-06,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-C%,0.59 [0.50-0.69],6.009e-06,***,Cholesterol to Total-Lipids in Small LDL percentage
