Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
His,1.05 [0.96-1.15],1.000,,Histidine
Gly,1.03 [0.95-1.12],1.000,,Glycine
M-LDL-PL%,1.02 [0.93-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Phe,1.02 [0.93-1.11],1.000,,Phenylalanine
Leu,1.00 [0.91-1.10],1.000,,Leucine
LDL-FC,0.98 [0.89-1.08],1.000,,Free Cholesterol in LDL
Unsaturation,0.93 [0.84-1.03],1.000,,Degree of Unsaturation
HDL-FC,0.93 [0.84-1.02],1.000,,Free Cholesterol in HDL
PUFA%,0.88 [0.79-0.97],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.87 [0.79-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
