Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.07 [1.02-1.11],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.06 [1.02-1.11],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-LDL-TG%,1.04 [1.00-1.08],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-CE%,1.01 [0.97-1.05],1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.00 [0.96-1.04],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,0.97 [0.93-1.01],1.000,,VLDL Cholesterol
M-LDL-FC%,0.96 [0.92-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.95 [0.92-0.99],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.95 [0.91-1.00],1.000,,Cholesteryl Esters in HDL
Total-C,0.94 [0.90-0.98],1.000,,Total-Cholesterol
