Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.27 [1.20-1.35],1.465e-09,***,Glycoprotein Acetyls
L-LDL-TG%,1.19 [1.12-1.26],0.003,**,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.18 [1.12-1.25],0.003,**,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.17 [1.10-1.24],0.128,,Triglycerides to Total-Lipids in IDL percentage
S-LDL-TG%,1.15 [1.09-1.22],0.721,,Triglycerides to Total-Lipids in Small LDL percentage
Clinical LDL-C,0.85 [0.81-0.91],0.032,*,Clinical LDL Cholesterol
L-LDL-C,0.85 [0.80-0.90],0.041,*,Cholesterol in Large LDL
L-LDL-C%,0.84 [0.80-0.89],0.003,**,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-FC,0.84 [0.79-0.90],0.012,*,Free Cholesterol in Large LDL
LDL-FC,0.84 [0.79-0.89],0.006,**,Free Cholesterol in LDL
S-LDL-FC,0.84 [0.79-0.89],0.004,**,Free Cholesterol in Small LDL
M-LDL-FC,0.84 [0.79-0.89],0.005,**,Free Cholesterol in Medium LDL
Albumin,0.77 [0.73-0.81],9.514e-15,***,Albumin
