Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
LDL-C,1.05 [0.88-1.26],1.000,,LDL Cholesterol
ApoA1,1.03 [0.86-1.23],1.000,,Apolipoprotein A1
Clinical LDL-C,1.02 [0.85-1.22],1.000,,Clinical LDL Cholesterol
ApoB,1.01 [0.84-1.20],1.000,,Apolipoprotein B
M-LDL-TG%,1.00 [0.84-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-CE,0.99 [0.83-1.19],1.000,,Cholesteryl Esters in VLDL
LA%,0.98 [0.80-1.20],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-6/Omega-3,0.96 [0.80-1.14],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,0.95 [0.78-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.94 [0.77-1.15],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
