Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.03 [0.99-1.07],1.000,,Glycoprotein Acetyls
M-LDL-PL%,1.01 [0.97-1.06],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Pyruvate,1.01 [0.97-1.06],1.000,,Pyruvate
Glu,1.01 [0.97-1.05],1.000,,Glucose
Lactate,1.00 [0.96-1.04],1.000,,Lactate
ApoA1,1.00 [0.96-1.04],1.000,,Apolipoprotein A1
Val,1.00 [0.95-1.04],1.000,,Valine
M-LDL-FC%,0.99 [0.95-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.97 [0.93-1.01],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,0.97 [0.93-1.01],1.000,,Apolipoprotein B
