Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
LDL-CE,1.06 [1.01-1.11],1.000,,Cholesteryl Esters in LDL
Total-C,1.05 [1.00-1.10],1.000,,Total-Cholesterol
VLDL-C,1.05 [1.00-1.09],1.000,,VLDL Cholesterol
M-VLDL-TG%,1.04 [0.99-1.09],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
HDL-CE,1.01 [0.96-1.06],1.000,,Cholesteryl Esters in HDL
IDL-TG%,1.00 [0.95-1.04],1.000,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-FC%,0.99 [0.94-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-C%,0.98 [0.93-1.02],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,0.97 [0.93-1.02],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-PL%,0.96 [0.92-1.01],1.000,,Phospholipids to Total-Lipids in IDL percentage
