Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XXL-VLDL-TG,1.01 [0.95-1.08],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.01 [0.95-1.08],1.000,,Total-Lipids in Chylomicrons and Extremely Large VLDL
M-LDL-FC%,1.01 [0.95-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-P,1.01 [0.95-1.07],1.000,,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,1.01 [0.94-1.08],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
LA%,1.00 [0.93-1.07],1.000,,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-TG%,0.99 [0.93-1.06],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-CE,0.99 [0.92-1.05],1.000,,Cholesteryl Esters in VLDL
PUFA/MUFA,0.98 [0.92-1.05],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,0.96 [0.90-1.03],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
