Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.26 [1.20-1.33],1.729e-14,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.23 [1.17-1.29],4.390e-12,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.23 [1.17-1.29],6.728e-11,***,Glycoprotein Acetyls
L-LDL-TG%,1.22 [1.16-1.27],1.654e-11,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.20 [1.15-1.26],6.725e-10,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.18 [1.13-1.24],6.178e-08,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.17 [1.11-1.23],4.711e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.17 [1.11-1.23],6.409e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,1.17 [1.11-1.23],8.910e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.15 [1.10-1.21],6.009e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-TG%,1.15 [1.09-1.20],0.012,*,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.15 [1.09-1.20],0.038,*,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.14 [1.09-1.20],0.004,**,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-CE%,0.89 [0.85-0.93],0.049,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Omega-6%,0.88 [0.84-0.93],0.046,*,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-LDL-C%,0.88 [0.84-0.92],0.015,*,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-FC%,0.88 [0.84-0.92],0.020,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-CE%,0.88 [0.84-0.92],9.761e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-VLDL-PL%,0.88 [0.84-0.92],0.031,*,Phospholipids to Total-Lipids in Small VLDL percentage
L-HDL-C%,0.87 [0.84-0.91],2.626e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.87 [0.83-0.91],7.541e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.87 [0.83-0.91],5.959e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
LA%,0.87 [0.83-0.91],7.486e-04,***,Linoleic Acid to Total-Fatty Acids percentage
M-HDL-C%,0.86 [0.83-0.91],3.724e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
HDL-CE,0.86 [0.81-0.91],0.038,*,Cholesteryl Esters in HDL
L-LDL-FC%,0.86 [0.82-0.90],3.944e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.86 [0.82-0.90],1.117e-06,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-FC%,0.86 [0.82-0.90],4.965e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Omega-3%,0.85 [0.81-0.90],6.424e-05,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-C%,0.85 [0.82-0.89],5.527e-08,***,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-C%,0.85 [0.82-0.89],4.745e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.85 [0.81-0.88],2.632e-08,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-C,0.85 [0.79-0.90],0.027,*,Cholesterol in Large HDL
DHA,0.84 [0.80-0.89],3.765e-05,***,Docosahexaenoic Acid
L-HDL-CE,0.84 [0.79-0.90],0.016,*,Cholesteryl Esters in Large HDL
DHA%,0.84 [0.80-0.88],5.945e-07,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA%,0.84 [0.80-0.88],9.362e-09,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-C%,0.84 [0.80-0.87],2.862e-10,***,Cholesterol to Total-Lipids in Large LDL percentage
Unsaturation,0.81 [0.77-0.85],1.065e-11,***,Degree of Unsaturation
PUFA/MUFA,0.80 [0.76-0.84],2.808e-13,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
