Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.07 [0.99-1.15],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.02 [0.95-1.10],1.000,,Apolipoprotein B
Ile,1.01 [0.94-1.09],1.000,,Isoleucine
Clinical LDL-C,1.01 [0.94-1.08],1.000,,Clinical LDL Cholesterol
M-LDL-TG%,1.00 [0.93-1.08],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
LDL-FC,1.00 [0.93-1.07],1.000,,Free Cholesterol in LDL
Total-FC,0.99 [0.92-1.06],1.000,,Total-Free Cholesterol
Unsaturation,0.97 [0.90-1.04],1.000,,Degree of Unsaturation
M-LDL-FC%,0.95 [0.88-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-FC,0.87 [0.80-0.95],1.000,,Free Cholesterol in HDL
