Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.35 [1.23-1.48],1.567e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
Tyr,1.34 [1.22-1.47],1.680e-04,***,Tyrosine
L-LDL-TG%,1.34 [1.22-1.47],6.279e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-TG,1.28 [1.16-1.41],0.148,,Triglycerides in Large HDL
IDL-TG%,1.27 [1.15-1.40],0.557,,Triglycerides to Total-Lipids in IDL percentage
IDL-CE%,0.80 [0.73-0.88],0.556,,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.79 [0.72-0.87],0.205,,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-C%,0.79 [0.72-0.86],0.037,*,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.77 [0.70-0.84],0.015,*,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.75 [0.69-0.83],4.782e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
