Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.17 [1.10-1.25],0.263,,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.17 [1.10-1.25],0.353,,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.17 [1.10-1.25],0.777,,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.16 [1.09-1.23],0.873,,Triglycerides to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,1.03 [0.96-1.09],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
VLDL-C,0.96 [0.90-1.03],1.000,,VLDL Cholesterol
Total-C,0.90 [0.85-0.96],1.000,,Total-Cholesterol
M-LDL-FC%,0.90 [0.84-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.86 [0.81-0.92],0.664,,Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-PL%,0.86 [0.81-0.91],0.795,,Phospholipids to Total-Lipids in Small VLDL percentage
