Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.30 [1.19-1.42],4.314e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.28 [1.18-1.39],0.002,**,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.24 [1.14-1.35],0.134,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.24 [1.14-1.34],0.076,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.23 [1.13-1.34],0.338,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-C%,0.80 [0.75-0.86],0.002,**,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.80 [0.74-0.86],0.003,**,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.80 [0.74-0.87],0.006,**,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-C,0.80 [0.74-0.87],0.049,*,Total-Cholesterol
S-LDL-C%,0.80 [0.74-0.86],0.002,**,Cholesterol to Total-Lipids in Small LDL percentage
Total-CE,0.79 [0.73-0.86],0.025,*,Total-Esterified Cholesterol
L-LDL-C%,0.77 [0.71-0.83],8.630e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
