Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Citrate,1.36 [1.27-1.45],4.981e-15,***,Citrate
Gln,1.25 [1.17-1.34],8.431e-05,***,Glutamine
XS-VLDL-PL%,1.24 [1.16-1.33],3.764e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-PL%,1.04 [0.97-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.02 [0.95-1.09],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-CE%,0.84 [0.79-0.90],0.060,,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-L,0.84 [0.78-0.90],0.159,,Total-Lipids in Small HDL
HDL-P,0.83 [0.77-0.90],0.377,,Concentration of HDL Particles
S-HDL-PL,0.83 [0.78-0.89],0.097,,Phospholipids in Small HDL
Total-P,0.83 [0.77-0.89],0.134,,Total-Concentration of Lipoprotein Particles
