Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.12 [1.03-1.22],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.07 [0.99-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.04 [0.95-1.13],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.02 [0.94-1.11],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.02 [0.94-1.10],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.96 [0.88-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.92 [0.84-1.01],1.000,,HDL Cholesterol
Clinical LDL-C,0.86 [0.80-0.93],1.000,,Clinical LDL Cholesterol
M-LDL-C%,0.84 [0.78-0.90],0.870,,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.83 [0.77-0.89],0.133,,Cholesterol to Total-Lipids in Small LDL percentage
