Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.35 [1.17-1.56],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.20 [1.02-1.43],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-PL%,1.16 [0.99-1.36],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.01 [0.85-1.19],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
Ala,1.00 [0.86-1.18],1.000,,Alanine
M-LDL-FC%,0.84 [0.72-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.83 [0.71-0.97],1.000,,Cholesteryl Esters in LDL
Total-CE,0.79 [0.67-0.92],1.000,,Total-Esterified Cholesterol
HDL-CE,0.77 [0.64-0.94],1.000,,Cholesteryl Esters in HDL
IDL-CE%,0.72 [0.63-0.83],0.992,,Cholesteryl Esters to Total-Lipids in IDL percentage
