Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.13 [1.06-1.21],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-FC,1.08 [1.00-1.16],1.000,,Free Cholesterol in HDL
SFA,1.06 [0.99-1.14],1.000,,Saturated Fatty Acids
Total-FA,1.03 [0.97-1.11],1.000,,Total-Fatty Acids
Glu,1.00 [0.94-1.08],1.000,,Glucose
Total-CE,0.97 [0.90-1.04],1.000,,Total-Esterified Cholesterol
VLDL-CE,0.96 [0.90-1.03],1.000,,Cholesteryl Esters in VLDL
DHA%,0.94 [0.87-1.01],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.94 [0.87-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.88 [0.82-0.94],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
