Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-PL%,1.17 [0.96-1.42],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.11 [0.90-1.38],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.10 [0.89-1.37],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,1.08 [0.87-1.35],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-C%,1.02 [0.83-1.26],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
HDL-C,0.94 [0.75-1.17],1.000,,HDL Cholesterol
LDL-C,0.93 [0.76-1.13],1.000,,LDL Cholesterol
Non-HDL-C,0.92 [0.76-1.12],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.91 [0.75-1.11],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-TG%,0.90 [0.73-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
