Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.29 [1.14-1.45],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ala,1.17 [1.03-1.33],1.000,,Alanine
M-HDL-PL%,1.13 [0.99-1.29],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.08 [0.94-1.23],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.04 [0.91-1.19],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
ApoA1,0.90 [0.78-1.04],1.000,,Apolipoprotein A1
M-LDL-FC%,0.88 [0.78-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.79 [0.69-0.90],1.000,,Apolipoprotein B
IDL-C%,0.75 [0.67-0.84],0.156,,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.73 [0.65-0.82],0.020,*,Cholesteryl Esters to Total-Lipids in IDL percentage
