Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
His,1.17 [0.96-1.42],1.000,,Histidine
Gly,1.11 [0.91-1.36],1.000,,Glycine
Phe,1.09 [0.89-1.32],1.000,,Phenylalanine
Tyr,1.04 [0.85-1.26],1.000,,Tyrosine
M-LDL-TG%,1.01 [0.83-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
LDL-FC,0.99 [0.81-1.20],1.000,,Free Cholesterol in LDL
Citrate,0.98 [0.81-1.19],1.000,,Citrate
Total-FC,0.96 [0.79-1.17],1.000,,Total-Free Cholesterol
M-LDL-FC%,0.90 [0.74-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Glu,0.88 [0.73-1.06],1.000,,Glucose
