Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.27 [1.18-1.38],2.576e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.26 [1.17-1.36],0.002,**,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.25 [1.16-1.34],0.004,**,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.21 [1.12-1.31],0.378,,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.15 [1.07-1.25],1.000,,Phospholipids to Total-Lipids in IDL percentage
IDL-CE%,0.82 [0.76-0.88],0.025,*,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.81 [0.76-0.87],0.005,**,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-PL%,0.81 [0.75-0.88],0.137,,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-C%,0.80 [0.74-0.86],6.504e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
Unsaturation,0.79 [0.73-0.86],0.016,*,Degree of Unsaturation
