Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.26 [1.09-1.47],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-PL%,1.11 [0.96-1.29],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.04 [0.90-1.21],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-FC%,1.01 [0.87-1.17],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.00 [0.86-1.17],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.00 [0.86-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.88 [0.76-1.02],1.000,,VLDL Cholesterol
Remnant-C,0.86 [0.74-0.99],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-CE,0.84 [0.71-0.99],1.000,,Cholesteryl Esters in HDL
Total-C,0.80 [0.70-0.93],1.000,,Total-Cholesterol
