Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Phe,1.12 [1.04-1.20],1.000,,Phenylalanine
Tyr,1.07 [0.99-1.15],1.000,,Tyrosine
Ile,1.06 [0.98-1.14],1.000,,Isoleucine
M-LDL-PL%,1.02 [0.95-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
His,1.02 [0.94-1.10],1.000,,Histidine
HDL-C,0.99 [0.91-1.08],1.000,,HDL Cholesterol
M-LDL-FC%,0.98 [0.90-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.92 [0.85-1.00],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,0.91 [0.84-0.98],1.000,,Apolipoprotein B
Clinical LDL-C,0.91 [0.84-0.98],1.000,,Clinical LDL Cholesterol
