Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.07 [1.03-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Tyr,1.01 [0.98-1.05],1.000,,Tyrosine
HDL-CE,1.00 [0.96-1.04],1.000,,Cholesteryl Esters in HDL
HDL-C,1.00 [0.96-1.04],1.000,,HDL Cholesterol
ApoA1,1.00 [0.96-1.04],1.000,,Apolipoprotein A1
Ile,0.98 [0.95-1.02],1.000,,Isoleucine
M-LDL-FC%,0.98 [0.94-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
His,0.97 [0.94-1.01],1.000,,Histidine
Gly,0.96 [0.93-1.00],1.000,,Glycine
M-LDL-FC,0.92 [0.89-0.95],0.798,,Free Cholesterol in Medium LDL
