Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.15 [1.03-1.28],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.14 [1.02-1.27],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Total-BCAA,1.03 [0.92-1.15],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.02 [0.91-1.15],1.000,,Valine
VLDL-C,1.01 [0.90-1.13],1.000,,VLDL Cholesterol
Remnant-C,0.96 [0.86-1.07],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-CE,0.94 [0.84-1.05],1.000,,Cholesteryl Esters in LDL
Total-C,0.92 [0.82-1.03],1.000,,Total-Cholesterol
HDL-CE,0.89 [0.78-1.01],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.88 [0.79-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
