Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.27 [1.18-1.37],1.502e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.27 [1.18-1.37],1.076e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.24 [1.15-1.34],0.003,**,Triglycerides to Total-Lipids in IDL percentage
S-LDL-TG%,1.21 [1.13-1.31],0.118,,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.21 [1.12-1.31],0.222,,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC%,0.82 [0.76-0.88],0.037,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-C%,0.82 [0.77-0.88],0.002,**,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-C,0.82 [0.76-0.88],0.044,*,Cholesterol in Medium LDL
LDL-C,0.82 [0.76-0.88],0.024,*,LDL Cholesterol
XS-VLDL-CE%,0.82 [0.76-0.88],0.017,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-C,0.82 [0.76-0.88],0.043,*,Cholesterol in IDL
IDL-C%,0.82 [0.76-0.88],0.005,**,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-C%,0.82 [0.76-0.88],0.013,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C,0.82 [0.76-0.88],0.026,*,Cholesterol in Large LDL
LDL-PL,0.81 [0.75-0.88],0.014,*,Phospholipids in LDL
IDL-FC,0.81 [0.75-0.87],0.019,*,Free Cholesterol in IDL
S-LDL-FC,0.81 [0.75-0.87],0.007,**,Free Cholesterol in Small LDL
Clinical LDL-C,0.81 [0.75-0.87],0.002,**,Clinical LDL Cholesterol
M-VLDL-CE,0.81 [0.75-0.87],0.009,**,Cholesteryl Esters in Medium VLDL
L-LDL-PL,0.80 [0.74-0.87],0.003,**,Phospholipids in Large LDL
L-LDL-FC,0.80 [0.74-0.86],0.003,**,Free Cholesterol in Large LDL
LDL-FC,0.80 [0.74-0.86],0.002,**,Free Cholesterol in LDL
M-LDL-FC,0.80 [0.74-0.86],0.001,**,Free Cholesterol in Medium LDL
S-LDL-C%,0.79 [0.73-0.84],2.110e-06,***,Cholesterol to Total-Lipids in Small LDL percentage
