Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Unsaturation,1.13 [1.00-1.26],1.000,,Degree of Unsaturation
Omega-3,1.05 [0.94-1.17],1.000,,Omega-3 Fatty Acids
DHA,1.04 [0.93-1.16],1.000,,Docosahexaenoic Acid
M-LDL-PL%,1.01 [0.91-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
PUFA,1.00 [0.89-1.12],1.000,,Polyunsaturated Fatty Acids
M-LDL-FC%,0.98 [0.88-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-TG%,0.96 [0.85-1.07],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-CE%,0.94 [0.85-1.05],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.92 [0.83-1.02],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
Ala,0.91 [0.82-1.02],1.000,,Alanine
