Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.15 [1.02-1.30],1.000,,Glycine
M-LDL-TG%,1.11 [1.00-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ala,1.09 [0.98-1.21],1.000,,Alanine
Gln,1.08 [0.97-1.20],1.000,,Glutamine
His,1.00 [0.90-1.11],1.000,,Histidine
M-LDL-FC%,0.96 [0.86-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.91 [0.81-1.03],1.000,,HDL Cholesterol
LDL-C,0.84 [0.76-0.94],1.000,,LDL Cholesterol
Clinical LDL-C,0.83 [0.74-0.92],1.000,,Clinical LDL Cholesterol
Non-HDL-C,0.82 [0.74-0.92],1.000,,Total-Cholesterol Minus HDL-C
