Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA%,1.08 [1.02-1.14],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Val,1.04 [0.99-1.10],1.000,,Valine
PUFA/MUFA,1.04 [0.98-1.09],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
ApoB/ApoA1,1.02 [0.97-1.08],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-PL%,1.00 [0.95-1.05],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,1.00 [0.95-1.05],1.000,,VLDL Cholesterol
Remnant-C,0.99 [0.94-1.04],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.98 [0.93-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.97 [0.92-1.02],1.000,,Total-Cholesterol
HDL-CE,0.94 [0.89-1.00],1.000,,Cholesteryl Esters in HDL
