Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
LDL-CE,1.11 [1.02-1.20],1.000,,Cholesteryl Esters in LDL
Total-C,1.09 [1.00-1.19],1.000,,Total-Cholesterol
HDL-CE,1.06 [0.96-1.16],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,1.03 [0.95-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,1.02 [0.94-1.11],1.000,,VLDL Cholesterol
Gly,0.98 [0.89-1.07],1.000,,Glycine
M-LDL-TG%,0.98 [0.90-1.06],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
His,0.97 [0.90-1.06],1.000,,Histidine
Ile,0.96 [0.88-1.04],1.000,,Isoleucine
Tyr,0.95 [0.88-1.04],1.000,,Tyrosine
