Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB,1.17 [1.04-1.33],1.000,,Apolipoprotein B
Non-HDL-C,1.15 [1.01-1.31],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,1.13 [1.00-1.29],1.000,,LDL Cholesterol
Clinical LDL-C,1.11 [0.98-1.26],1.000,,Clinical LDL Cholesterol
M-LDL-PL%,1.02 [0.90-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.91 [0.80-1.04],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-C,0.90 [0.78-1.05],1.000,,HDL Cholesterol
HDL-CE,0.88 [0.76-1.02],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.87 [0.77-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.77 [0.67-0.88],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
