Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.22 [1.11-1.35],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-PL%,1.07 [0.95-1.20],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.06 [0.95-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-PL%,1.06 [0.96-1.17],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-VLDL-TG%,1.00 [0.91-1.11],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
Clinical LDL-C,0.79 [0.72-0.87],0.611,,Clinical LDL Cholesterol
L-LDL-C%,0.79 [0.72-0.87],0.281,,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-C,0.79 [0.71-0.87],0.509,,Cholesterol in Large LDL
Total-C,0.79 [0.71-0.87],0.340,,Total-Cholesterol
Total-CE,0.78 [0.71-0.86],0.222,,Total-Esterified Cholesterol
