Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.07 [0.88-1.30],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA,1.04 [0.86-1.26],1.000,,Polyunsaturated Fatty Acids
Omega-6,1.03 [0.85-1.25],1.000,,Omega-6 Fatty Acids
Total-FA,1.02 [0.85-1.24],1.000,,Total-Fatty Acids
SFA,1.02 [0.84-1.23],1.000,,Saturated Fatty Acids
ApoB,0.99 [0.82-1.20],1.000,,Apolipoprotein B
ApoB/ApoA1,0.99 [0.82-1.20],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Gly,0.99 [0.81-1.22],1.000,,Glycine
Remnant-C,0.98 [0.81-1.19],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-TG%,0.94 [0.77-1.14],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
