Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.45 [1.24-1.68],0.547,,Glycoprotein Acetyls
Gly,1.20 [1.02-1.41],1.000,,Glycine
Phe,1.03 [0.88-1.20],1.000,,Phenylalanine
ApoB/ApoA1,1.02 [0.88-1.19],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-PL%,1.00 [0.86-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,0.99 [0.85-1.15],1.000,,VLDL Cholesterol
M-LDL-FC%,0.97 [0.83-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.96 [0.82-1.12],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.93 [0.80-1.09],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.91 [0.78-1.06],1.000,,Total-Cholesterol
