Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.21 [1.16-1.27],1.210e-11,***,Glycoprotein Acetyls
Creatinine,1.16 [1.11-1.22],3.187e-04,***,Creatinine
MUFA%,1.13 [1.08-1.18],0.129,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Phe,1.05 [1.00-1.10],1.000,,Phenylalanine
Tyr,1.01 [0.97-1.06],1.000,,Tyrosine
DHA%,0.89 [0.85-0.93],0.164,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,0.88 [0.84-0.92],0.020,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.88 [0.84-0.92],0.022,*,Degree of Unsaturation
DHA,0.88 [0.84-0.92],0.015,*,Docosahexaenoic Acid
Albumin,0.86 [0.83-0.90],2.033e-06,***,Albumin
